gbifID,latitude,longitude,scientificName
2649986868,50.837006,7.432184,Medicago sativa L.
1677086054,51.540947,9.933776,Draba verna L.
2645484911,49.065697,13.231325,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.
2648196851,53.86612,10.750956,Oxalis acetosella L.
2850658552,48.071358,11.643656,Lysimachia nummularia L.
2329824563,50.416176,8.227386,Rosa canina L.
2977040726,51.842823,10.792764,Campanula persicifolia L.
2974993412,49.127044,8.92054,Aegopodium podagraria L.
3388221907,52.418934,12.977518,Dactylis glomerata L.
1677103851,50.15543,8.768764,Euonymus europaeus L.
2645115965,49.166357,9.838789,Calendula officinalis L.
2974757588,47.713398,10.279593,Prunus spinosa L.
1580141929,50.545753,8.976688,Leucanthemum ircutianum (Turcz.) DC.
3468886165,49.994472,7.938513,Mercurialis annua L.
1338749618,48.773899,10.2071,Fraxinus excelsior L.
2331196497,47.49807,10.314445,Tussilago farfara L.
2442839806,50.631714,9.06312,Lathyrus pratensis L.
2648468280,49.485418,8.542197,Prunus cerasifera Ehrh.
3302195624,48.308695,11.8881,Tussilago farfara L.
2978300939,52.729364,13.256897,Impatiens glandulifera Royle
3389272573,52.940186,8.833875,Juncus conglomeratus L.
3388449312,50.517941,10.027773,Erodium cicutarium (L.) L'Hér.
3388804757,49.012604,12.069613,Hyssopus officinalis L.
2976859019,47.831042,11.150271,Rumex sanguineus L.
2330798927,50.181316,8.567078,Trifolium pratense L.
3415429777,49.926298,8.950423,Geranium pyrenaicum Burm.f.
3764134121,52.162034,9.377182,Allium ursinum L.
2643842018,52.968743,7.233771,Catalpa bignonioides Walter
1038619912,50.86578,6.104279,Dactylorhiza praetermissa (Druce) Soó
2647532651,53.47274,8.473794,Muscari neglectum Ten.
1580094106,52.453918,13.404007,Geranium macrorrhizum L.
2330148486,48.613846,13.386497,Solidago canadensis L.
2975142547,48.28615,11.582573,Viburnum lantana L.
3388994506,51.034332,11.278565,Primula elatior (L.) L.
3388011033,50.803802,8.788633,Ribes uva-crispa L.
3387750692,53.676468,12.349587,Corydalis cava (L.) Schweigg. & Körte
3466460441,50.272376,7.649172,"Grimmia pulvinata Smith, 1807"
2626347173,50.700117,7.247608,Bellis perennis L.
1676736383,49.110985,10.390809,Borago officinalis L.
1337978130,52.920597,8.737993,Achillea millefolium L.
2647887976,52.140874,14.672562,Saponaria officinalis L.
1676813506,49.470119,8.674951,Castanea sativa Mill.
2649563389,52.295809,13.720437,Alcea rosea L.
1836738663,53.489681,10.472914,Frullania dilatata (L.) Dumort.
2331481461,53.505924,10.299712,Veronica scutellata L.
2646538191,53.392591,9.439064,Syringa vulgaris L.
2330456326,48.327705,9.916428,Symphytum officinale L.
920283594,50.401791,9.14114,Alliaria petiolata (M.Bieb.) Cavara & Grande
2331495723,49.791378,8.415828,Vicia sepium L.
3383933787,54.269938,12.292217,Rhododendron tomentosum (Stokes) Harmaja
2442763101,49.77766,8.417966,Lamium maculatum (L.) L.
1579987517,52.114262,8.680164,Crataegus monogyna Jacq.
2975687594,48.701565,12.59872,Thlaspi arvense L.
2976955394,52.637708,13.061344,Chelidonium majus L.
920877927,50.443405,9.238129,Cardamine impatiens L.
2648557800,48.593443,9.272934,Helianthus annuus L.
2331342117,48.87307,9.400177,Urtica dioica L.
2976101010,51.155786,6.466492,Senecio vulgaris L.
1851435668,48.86261,9.387746,Melilotus albus Medik.
2329826443,50.173836,9.623867,Rorippa amphibia (L.) Besser
2645642265,48.756377,9.337531,Berberis thunbergii DC.
932833350,49.980812,10.101929,Corydalis solida (L.) Clairv.
3005113008,52.507392,13.26422,"Grimmia pulvinata Smith, 1807"
2330096291,48.271427,12.136459,Silene dioica (L.) Clairv.
2648895625,49.866182,7.818346,Mirabilis jalapa L.
2270451565,49.97176,10.305347,Melampyrum pratense L.
2329565711,48.870926,9.434166,Prunella vulgaris L.
2252114091,50.701332,11.367993,Polygonum bistorta Garcke
921920817,48.283134,9.455194,Gentianella germanica (Willd.) E.F.Warb.
1338900728,51.187737,6.905594,Leontodon hispidus L.
3389511304,51.992462,9.879831,Silene dioica (L.) Clairv.
2975521651,51.413944,6.826988,Digitalis purpurea L.
1835301798,53.768002,7.7269,Populus tremula L.
2978286646,50.000611,8.341196,Geranium pratense L.
2646200717,49.755478,6.620398,Verbascum thapsus L.
2843266872,51.375278,6.771482,Acer campestre L.
2644122730,48.253342,12.57617,Aquilegia vulgaris L.
2832308577,48.855941,10.980919,Buphthalmum salicifolium L.
2330938611,52.43409,13.417997,Trachelospermum jasminoides (Lindl.) Lem.
3388373222,48.980598,10.137063,Alliaria petiolata (M.Bieb.) Cavara & Grande
2648790451,51.165166,8.79538,Carpinus betulus L.
1338568538,53.323483,10.956955,Dactylis glomerata L.
3447332641,51.744617,10.737822,Achillea ptarmica L.
2649798993,53.621689,8.614646,Linaria vulgaris Mill.
1849314495,50.616795,7.959766,Cynosurus cristatus L.
2644688453,48.011076,11.330543,Rubus idaeus L.
3388255806,50.716763,11.348331,Corylus avellana L.
2329748614,48.850117,10.69106,Ranunculus acris L.
2330013973,52.222439,9.825142,Senecio inaequidens DC.
2976898873,52.487745,13.307061,Viburnum opulus L.
2644287144,50.079528,8.67148,Corylus avellana L.
2442919709,49.377457,8.411407,Lamium album L.
2647464328,49.295198,11.619754,Dianthus carthusianorum L.
2649873561,50.263805,6.769769,Geranium robertianum L.
2644059636,51.438038,7.028609,Aquilegia vulgaris L.
2976231905,48.069919,8.709369,Urtica dioica L.
2330317724,52.032288,9.772641,Stellaria media (L.) Vill.
2329832916,50.404339,8.676462,Robinia pseudoacacia L.
3722150846,51.400138,6.946478,Verbena officinalis L.
2648269779,51.393322,6.932689,Carpinus betulus L.
3456771625,49.892228,8.076456,Clematis vitalba L.
2649905179,49.485359,11.196661,Eranthis hyemalis (L.) Salisb.
1848583048,51.999401,9.844497,Ajuga genevensis L.
2237037623,50.126633,8.657827,Ajuga reptans L.
2832453916,49.783488,6.861722,Dianthus armeria L.
2978297409,52.337167,9.623016,Glebionis coronaria (L.) Cass. ex Spach
2976699209,48.156329,11.49096,Ajuga reptans L.
2644957873,49.567809,11.710704,Ajuga reptans L.
2974975403,53.390764,13.594256,Chelidonium majus L.
